repo,path,url
alexanderjshall/full-stack-notes,typescript/security/security.md,https://github.com/alexanderjshall/full-stack-notes/blob/7879c8b3ac33b00c02883a15de06d7a87fae6182/typescript/security/security.md
Fiserv/reporting,docs/Security/security.md,https://github.com/Fiserv/reporting/blob/4bfe1adcf7369119ae3a698cd3bba31acc61966f/docs/Security/security.md
BogdanovSergey/React-Total,md/security/security.md,https://github.com/BogdanovSergey/React-Total/blob/3e3a555c74ea4bb59dae78f15c1291e7bf4936cc/md/security/security.md
dantesite/study,Network_Secrity/Security/Security.md,https://github.com/dantesite/study/blob/d7b2cc7bc61c52e0bc58a67ae072bbd934129d9b/Network_Secrity/Security/Security.md
tsutsumi41/Repository,Microsoft365/security/security.md,https://github.com/tsutsumi41/Repository/blob/fb1bd50633a962b2481b06c789f2e9dd6239bf48/Microsoft365/security/security.md
VaMach/azure-docs.cs-cz,articles/security/azure-security-threat-modeling-tool-communication-security.md,https://github.com/VaMach/azure-docs.cs-cz/blob/e71f27c1231d34a2f26525e686c68dc2913346b2/articles/security/azure-security-threat-modeling-tool-communication-security.md
dannoy/android_study,security/android_security_analysis.md,https://github.com/dannoy/android_study/blob/3f1fdd946e3dcd20efb26d4a82c2b8fae0fb564d/security/android_security_analysis.md
woodrowpearson/gitbook-public,devops/SRE/security/security.md,https://github.com/woodrowpearson/gitbook-public/blob/aa632cc1a5b3513d1ced19e7f3e9597b2bd65e42/devops/SRE/security/security.md
Luminousssss/SevenDeadlySins.github.io,content/security/asset-security.md,https://github.com/Luminousssss/SevenDeadlySins.github.io/blob/99404f62651aae5cfa36f34cd34130e9b4187d67/content/security/asset-security.md
Luminousssss/SevenDeadlySins.github.io,content/security/security-operations.md,https://github.com/Luminousssss/SevenDeadlySins.github.io/blob/99404f62651aae5cfa36f34cd34130e9b4187d67/content/security/security-operations.md
Luminousssss/SevenDeadlySins.github.io,content/security/security-engineering.md,https://github.com/Luminousssss/SevenDeadlySins.github.io/blob/99404f62651aae5cfa36f34cd34130e9b4187d67/content/security/security-engineering.md
nicolobidotti/SEBC,security/transport-layer-security.md,https://github.com/nicolobidotti/SEBC/blob/54d58da0dae30478f6092644e6ebde79ae41806d/security/transport-layer-security.md
sulihuang/wiki,Architecture/QA/security/security.md,https://github.com/sulihuang/wiki/blob/8990270ceba0fece83ceddeaae834ceeff0774af/Architecture/QA/security/security.md
zmus/git-it,Security/General security principles.md,https://github.com/zmus/git-it/blob/8d7320dc45315230c185335aa5a5bd1af25d0495/Security/General%20security%20principles.md
crispindev/SEBC,security/transport-layer-security.md,https://github.com/crispindev/SEBC/blob/98d1c46c1c20274513eb2cee2b7e17c68fa39ade/security/transport-layer-security.md
uglide/azure-content,articles/security/azure-security-network-security-best-practices.md,https://github.com/uglide/azure-content/blob/4ecbe3ea06f39eb9a6e31dc0b4b6ed2aa0173778/articles/security/azure-security-network-security-best-practices.md
Issacpeng/pushtestdocker,docker/docs/security/security.md,https://github.com/Issacpeng/pushtestdocker/blob/8dc1658650075e0d53e1556b4f7efbbd42a14b5d/docker/docs/security/security.md
orangezh0806/Android-v0.9.4-,security/security-gms-provider.md,https://github.com/orangezh0806/Android-v0.9.4-/blob/078bb06ea62b77c839bbddc0705365b4ce731df6/security/security-gms-provider.md
gavin-io/etcd,security/security-release-process.md,https://github.com/gavin-io/etcd/blob/ba72756ef6c29bde4ef4de4780e8a43b9ff2a3fb/security/security-release-process.md
chuckie-xch/java-core-quickstart,security/Spring Security Authorization.md,https://github.com/chuckie-xch/java-core-quickstart/blob/f38409839d01b0beb54c3db15c56710a8f02b991/security/Spring%20Security%20Authorization.md
jtwjs/TIL,Document/Spring/Security/Security.md,https://github.com/jtwjs/TIL/blob/cb98496c34c089bdb97ff9cae7ecfec06e8e2bba/Document/Spring/Security/Security.md
cloudlinux/kuberdock-docker,docker/docs/security/security.md,https://github.com/cloudlinux/kuberdock-docker/blob/48f22da5543e019a32d46c9ea858ea8d2ad058e9/docker/docs/security/security.md
jhelpgg/AndroidEngine3D,security/src/doc/Security.md,https://github.com/jhelpgg/AndroidEngine3D/blob/e0907532cc715ef49d87c1977bed46950cecab62/security/src/doc/Security.md
nhsbsa/nhsbsa-digital-playbook,src/security/security-headers.md,https://github.com/nhsbsa/nhsbsa-digital-playbook/blob/e4f55c6d74af940d4c0c7ae550a45a7d69202ccb/src/security/security-headers.md
natsuokawai/school-of-sre-ja,courses/security/network_security.md,https://github.com/natsuokawai/school-of-sre-ja/blob/1b2cb908aa3fee58063ad89149a4ef53091ac46c/courses/security/network_security.md
dashingcalico/OpenHarmony,docs-en/security/hardware-security.md,https://github.com/dashingcalico/OpenHarmony/blob/51ff19b4b77242b7403b5120e763ec82a098000e/docs-en/security/hardware-security.md
dashingcalico/OpenHarmony,docs-en/security/system-security.md,https://github.com/dashingcalico/OpenHarmony/blob/51ff19b4b77242b7403b5120e763ec82a098000e/docs-en/security/system-security.md
dashingcalico/OpenHarmony,docs-en/security/data-security.md,https://github.com/dashingcalico/OpenHarmony/blob/51ff19b4b77242b7403b5120e763ec82a098000e/docs-en/security/data-security.md
dashingcalico/OpenHarmony,docs-en/security/application-security.md,https://github.com/dashingcalico/OpenHarmony/blob/51ff19b4b77242b7403b5120e763ec82a098000e/docs-en/security/application-security.md
dashingcalico/OpenHarmony,docs-en/security/security-guidelines.md,https://github.com/dashingcalico/OpenHarmony/blob/51ff19b4b77242b7403b5120e763ec82a098000e/docs-en/security/security-guidelines.md
dashingcalico/OpenHarmony,docs-en/security/security-updates.md,https://github.com/dashingcalico/OpenHarmony/blob/51ff19b4b77242b7403b5120e763ec82a098000e/docs-en/security/security-updates.md
rajaseelan/CKA-study-guide,Security/08-Image-Security.md,https://github.com/rajaseelan/CKA-study-guide/blob/14d6384bdde6e93bae2e52942284c8cecc66b964/Security/08-Image-Security.md
arthinking/java-tech-stack,security/security-learning-resources.md,https://github.com/arthinking/java-tech-stack/blob/af9fcb489ac05316e800655f2798649a60b09e12/security/security-learning-resources.md
AlexPiermatteo/SEBC,security/transport-layer-security.md,https://github.com/AlexPiermatteo/SEBC/blob/d7dbcaed9d2d017b929c1ea2688243862ebeb68c/security/transport-layer-security.md
JasonLiu798/KnowledgeBase,Security/Security-check.md,https://github.com/JasonLiu798/KnowledgeBase/blob/8db94dec8c543b9d37d7d7b5d2b5ffa20570caba/Security/Security-check.md
Lmobject/lynzabo.github.io,docker/engine/security/security.md,https://github.com/Lmobject/lynzabo.github.io/blob/5d470a0b59daeeaba6e66fa59ec3f90185a71571/docker/engine/security/security.md
rafaelarana/SEBC,security/transport-layer-security.md,https://github.com/rafaelarana/SEBC/blob/cc33b324d9ef9d59196771775529b85ae07ca41f/security/transport-layer-security.md
msl-kybeidos/SEBC,security/transport-layer-security.md,https://github.com/msl-kybeidos/SEBC/blob/fcde629fc6a73d5082ed6f30d1e9226dc0905f3f/security/transport-layer-security.md
OpenLocalizationTestOrg/azure-docs-pr15_nl-NL,articles/security/azure-security-network-security-best-practices.md,https://github.com/OpenLocalizationTestOrg/azure-docs-pr15_nl-NL/blob/389bf74805bf9458069a8f4a1acdccd760060bc9/articles/security/azure-security-network-security-best-practices.md
fabiommff/SEBC,security/transport-layer-security.md,https://github.com/fabiommff/SEBC/blob/8d00922a409e7b44aca14abf17fdbd05b8735e9a/security/transport-layer-security.md
StasKoval/Notes,Security/web_application_security.md,https://github.com/StasKoval/Notes/blob/3533334f688b4c2ea66d02480fc989a3bed29848/Security/web_application_security.md
jasonblog/android-training-course-in-chinese,security/security-gms-provider.md,https://github.com/jasonblog/android-training-course-in-chinese/blob/2a6c93e7e662ab0912c1692abfbd1f19a14057e4/security/security-gms-provider.md
kevinbece5/pencaAPI,security/doc/Security Service.md,https://github.com/kevinbece5/pencaAPI/blob/a096d70ad341347f34ab13c0d38cf0dc156af148/security/doc/Security%20Service.md
OpenLocalizationTestOrg/azure-docs-pr15_hu-HU,articles/security/azure-security-network-security-best-practices.md,https://github.com/OpenLocalizationTestOrg/azure-docs-pr15_hu-HU/blob/ac1600ab65c96c83848e8b2445ac60e910561a25/articles/security/azure-security-network-security-best-practices.md
skiriti/SEBC,security/transport-layer-security.md,https://github.com/skiriti/SEBC/blob/6a687bb10cc3340b990017559b51e5634b830ba9/security/transport-layer-security.md
Jeekhen-zz/SEBC,security/transport-layer-security.md,https://github.com/Jeekhen-zz/SEBC/blob/b4809f28a826e742167f43eca7b43bd2f69fcd6d/security/transport-layer-security.md
mustafatok/SEBC,security/transport-layer-security.md,https://github.com/mustafatok/SEBC/blob/bba6bb315d270aec93d0083cd5a99ea2bd37ba32/security/transport-layer-security.md
popozy/OpenHarmony-docs,docs-en/security/hardware-security.md,https://github.com/popozy/OpenHarmony-docs/blob/ad201c101969c9e57a39fa8426bddd3453269e29/docs-en/security/hardware-security.md
popozy/OpenHarmony-docs,docs-en/security/system-security.md,https://github.com/popozy/OpenHarmony-docs/blob/ad201c101969c9e57a39fa8426bddd3453269e29/docs-en/security/system-security.md
popozy/OpenHarmony-docs,docs-en/security/data-security.md,https://github.com/popozy/OpenHarmony-docs/blob/ad201c101969c9e57a39fa8426bddd3453269e29/docs-en/security/data-security.md
popozy/OpenHarmony-docs,docs-en/security/application-security.md,https://github.com/popozy/OpenHarmony-docs/blob/ad201c101969c9e57a39fa8426bddd3453269e29/docs-en/security/application-security.md
popozy/OpenHarmony-docs,docs-en/security/security-guidelines.md,https://github.com/popozy/OpenHarmony-docs/blob/ad201c101969c9e57a39fa8426bddd3453269e29/docs-en/security/security-guidelines.md
popozy/OpenHarmony-docs,docs-en/security/security-updates.md,https://github.com/popozy/OpenHarmony-docs/blob/ad201c101969c9e57a39fa8426bddd3453269e29/docs-en/security/security-updates.md
AlixMing/android-training-course,security/security-gms-provider.md,https://github.com/AlixMing/android-training-course/blob/cfa8666c1f459e04d247a9ed7b1ceec895b625fe/security/security-gms-provider.md
jmcasals/SEBC-Challenge,security/transport-layer-security.md,https://github.com/jmcasals/SEBC-Challenge/blob/d7345804b7f316dd880d4ad30d7a63e6a0668483/security/transport-layer-security.md
haiwen/seafile-admin-docs,manual/security/security_features.md,https://github.com/haiwen/seafile-admin-docs/blob/707d47f36887a409116e892c8cd2bc0c9d7aa6ba/manual/security/security_features.md
KingOfMath/etcd-raft-explorer,security/security-release-process.md,https://github.com/KingOfMath/etcd-raft-explorer/blob/6570194497e94e6b5db1f5b8d4fe184e3ed1c363/security/security-release-process.md
lucastetreault/did-tangaroa,security/security-release-process.md,https://github.com/lucastetreault/did-tangaroa/blob/cb4eb624613967d07fe7e1313922e128f607a359/security/security-release-process.md
UNIm95/SEBC,security/transport-layer-security.md,https://github.com/UNIm95/SEBC/blob/a7ca41fc4c3bb0d0cec79ed1ae58f78cd2fe47ab/security/transport-layer-security.md
harshalawasthi/ConnectorDocs,articles/security/azure-security-threat-modeling-tool-communication-security.md,https://github.com/harshalawasthi/ConnectorDocs/blob/9a52d063a6fd541d2b54df74d2cd532fa122fb81/articles/security/azure-security-threat-modeling-tool-communication-security.md
gary-jiao/docker,docs/security/security.md,https://github.com/gary-jiao/docker/blob/219f88364c7e06f3a122089d5997800b9e2fd04d/docs/security/security.md
Nailcui/etcd-3.4.14,security/security-release-process.md,https://github.com/Nailcui/etcd-3.4.14/blob/1cb653f778d50eda606fa06eedd1f32a8c62eb8e/security/security-release-process.md
kesenhoo/android-training-course-in-chinese,security/security-gms-provider.md,https://github.com/kesenhoo/android-training-course-in-chinese/blob/fc15d6fb682d583baa8ec1d62c20697138f6afe6/security/security-gms-provider.md
OpenLocalizationTestOrg/azure-docs-pr15_pt-PT,articles/security/azure-security-network-security-best-practices.md,https://github.com/OpenLocalizationTestOrg/azure-docs-pr15_pt-PT/blob/5e59afe967060983f82bc619bdb5452d16985452/articles/security/azure-security-network-security-best-practices.md
mayadata-io/culture,security/basic-security-awareness.md,https://github.com/mayadata-io/culture/blob/af11ce2d6e0730c9cf8fcae8849bc9fd757fce53/security/basic-security-awareness.md
hannahsoo/gitxxh,term2/security/security_note.md,https://github.com/hannahsoo/gitxxh/blob/6efb51231bd6ae217af616b7ea339af87d0b08a4/term2/security/security_note.md
OpenLocalizationTestOrg/azure-docs-pr15_hr-HR,articles/security/azure-security-network-security-best-practices.md,https://github.com/OpenLocalizationTestOrg/azure-docs-pr15_hr-HR/blob/94470f6d3849fb1d48d443d49ffe0217ddba2f80/articles/security/azure-security-network-security-best-practices.md
gioconte/SEBC,security/transport-layer-security.md,https://github.com/gioconte/SEBC/blob/355ad02e58aaea81e398c3f52afaaf3553d39fca/security/transport-layer-security.md
yfakariya/azure-content-jajp,articles/security/azure-security-network-security-best-practices.md,https://github.com/yfakariya/azure-content-jajp/blob/69be88c0fee4443d5dcab82bf4aed6a155fea287/articles/security/azure-security-network-security-best-practices.md
shengjunhu/FastAndroid,library/security/SECURITY_README.md,https://github.com/shengjunhu/FastAndroid/blob/85f6d8f63c1b682be16c310b1e9d6702d8696c16/library/security/SECURITY_README.md
urbanshaman/sensualmassage.ru,content/security/asset-security.md,https://github.com/urbanshaman/sensualmassage.ru/blob/7c46d4895e847467996dbca5c1b2ec3830ea1f39/content/security/asset-security.md
urbanshaman/sensualmassage.ru,content/security/security-operations.md,https://github.com/urbanshaman/sensualmassage.ru/blob/7c46d4895e847467996dbca5c1b2ec3830ea1f39/content/security/security-operations.md
urbanshaman/sensualmassage.ru,content/security/security-engineering.md,https://github.com/urbanshaman/sensualmassage.ru/blob/7c46d4895e847467996dbca5c1b2ec3830ea1f39/content/security/security-engineering.md
jjr675226856/jiangjr,security/security-gms-provider.md,https://github.com/jjr675226856/jiangjr/blob/cfa8666c1f459e04d247a9ed7b1ceec895b625fe/security/security-gms-provider.md
Maurizio845/SEBC,security/transport-layer-security.md,https://github.com/Maurizio845/SEBC/blob/d36cf142711be2bdbb797addb37b3005050450cd/security/transport-layer-security.md
kevalbhatt/Doc-test,src/documents/Security/Security.md,https://github.com/kevalbhatt/Doc-test/blob/6c9472aeb26436f98b96408dce886bf8cd97f08b/src/documents/Security/Security.md
sitting-duck/stuff,security/opsec_security_proccess.md,https://github.com/sitting-duck/stuff/blob/32b77388c54c5ca5f5039365824b15483fc22fc2/security/opsec_security_proccess.md
Microshak/MicroNotes,Security/SecurityInAzure.md,https://github.com/Microshak/MicroNotes/blob/4f47f83ff506221039479f3bab7dce98bee2bf7b/Security/SecurityInAzure.md
Microshak/MicroNotes,Security/SecurityDataBricks.md,https://github.com/Microshak/MicroNotes/blob/4f47f83ff506221039479f3bab7dce98bee2bf7b/Security/SecurityDataBricks.md
peteamiri/Tutorials,Security/Cyber Security/InformationSecurity.md,https://github.com/peteamiri/Tutorials/blob/21ee5445f4a6e92a3b026ac065190a2337f127fb/Security/Cyber%20Security/InformationSecurity.md
OpenLocalizationTestOrg/azure-docs-pr15_et-EE,articles/security/azure-security-network-security-best-practices.md,https://github.com/OpenLocalizationTestOrg/azure-docs-pr15_et-EE/blob/bc69bd1a9d45d7abd2a3d01806d74e2b0848a808/articles/security/azure-security-network-security-best-practices.md
zxqhbd/elinux_2,zh/dev_portals/Security/Security.md,https://github.com/zxqhbd/elinux_2/blob/59fa5e395d85c64d4c61fc0ad5b38a6a82b7beb1/zh/dev_portals/Security/Security.md
zxqhbd/elinux_2,en/dev_portals/Security/Security.md,https://github.com/zxqhbd/elinux_2/blob/59fa5e395d85c64d4c61fc0ad5b38a6a82b7beb1/en/dev_portals/Security/Security.md
powerticket/TIL,study/security/security-basic.md,https://github.com/powerticket/TIL/blob/9c652521d5d74ea9ff94b0c095d198b8b6535db4/study/security/security-basic.md
wreyesus/azure-content-eses-articles-app-service-web-app-service-web-staged-publishing-realworld-scenarios.md,articles/security/azure-security-network-security-best-practices.md,https://github.com/wreyesus/azure-content-eses-articles-app-service-web-app-service-web-staged-publishing-realworld-scenarios.md/blob/addd81caca263120e230109b811593b939994ebb/articles/security/azure-security-network-security-best-practices.md
